緯度,経度,SUM(kWh/kWp)
1.5,-148.5,1274.734676
1.5,-147.5,1275.344396
1.5,-146.5,1276.069159
1.5,-145.5,1277.394693
1.5,-144.5,1279.980447
1.5,-143.5,1279.759581
1.5,-142.5,1275.932166
1.5,-141.5,1276.704542
1.5,-140.5,1278.042939
1.5,-139.5,1279.137854
1.5,-138.5,1278.464687
1.5,-137.5,1278.795386
1.5,-136.5,1280.589361
1.5,-135.5,1278.033209
1.5,-134.5,1277.611364
1.5,-133.5,1276.688498
1.5,-132.5,1275.51842
1.5,-131.5,1272.561096
1.5,-130.5,1273.714346
1.5,-129.5,1272.134791
1.5,-128.5,1271.077618
1.5,-127.5,1271.835299
1.5,-126.5,1273.442546
1.5,-125.5,1273.962666
1.5,-124.5,1273.738804
1.5,-123.5,1274.274804
1.5,-122.5,1274.103474
1.5,-121.5,1274.08001
1.5,-120.5,1271.420142
1.5,-119.5,1267.242603
1.5,-118.5,1261.119924
1.5,-117.5,1258.572816
1.5,-116.5,1254.840986
1.5,-115.5,1249.500764
1.5,-114.5,1244.022221
1.5,-113.5,1239.023367
1.5,-112.5,1233.643184
1.5,-111.5,1228.610214
1.5,-110.5,1222.789564
1.5,-109.5,1215.306181
1.5,-108.5,1206.410695
1.5,-107.5,1197.504808
1.5,-106.5,1188.886246
1.5,-105.5,1179.272116
1.5,-104.5,1170.466792
1.5,-103.5,1163.623678
1.5,-102.5,1153.977773
1.5,-101.5,1146.660436
1.5,-100.5,1135.003937
1.5,-99.5,1121.323651
1.5,-98.5,1108.03802
1.5,-97.5,1099.15346
1.5,-96.5,1090.077237
1.5,-95.5,1078.882738
1.5,-94.5,1070.318062
1.5,-93.5,1066.389127
1.5,-92.5,1070.895306
1.5,-91.5,1081.813195
1.5,-90.5,1091.304874
1.5,-89.5,1079.895186
1.5,-88.5,1059.735852
1.5,-87.5,1049.748242
1.5,-86.5,1041.011375
1.5,-85.5,1030.653045
1.5,-84.5,1015.797193
1.5,-83.5,993.1377133
1.5,-82.5,967.8775826
1.5,-81.5,942.8556549
1.5,-80.5,924.0809379
1.5,-79.5,944.5755298
1.5,-78.5,898.7519817
1.5,-77.5,802.5738396
1.5,-76.5,849.6048605
1.5,-75.5,757.4988266
1.5,-74.5,837.265699
1.5,-73.5,867.6676315
1.5,-72.5,867.5925643
1.5,-71.5,871.3559728
1.5,-70.5,862.6394913
1.5,-69.5,845.3620612
1.5,-68.5,846.1221833
1.5,-67.5,865.6309466
1.5,-66.5,899.4659188
1.5,-65.5,891.2732136
1.5,-64.5,907.5130487
1.5,-63.5,925.563234
1.5,-62.5,919.7889049
1.5,-61.5,924.0103747
1.5,-60.5,944.6477485
1.5,-59.5,946.0387603
1.5,-58.5,927.6966413
1.5,-57.5,931.7868731
1.5,-56.5,970.7187613
1.5,-55.5,981.1382949
1.5,-54.5,970.3722352
1.5,-53.5,959.0353582
1.5,-52.5,953.2355712
1.5,-51.5,925.3706966
1.5,-50.5,902.5509506
1.5,-49.5,961.4865922
1.5,-48.5,1029.425794
1.5,-47.5,1102.914057
1.5,-46.5,1128.286329
1.5,-45.5,1132.573384
1.5,-44.5,1130.623648
1.5,-43.5,1133.622313
1.5,-42.5,1130.295157
1.5,-41.5,1127.442915
1.5,-40.5,1119.557481
1.5,-39.5,1113.343921
1.5,-38.5,1106.601687
1.5,-37.5,1102.672683
1.5,-36.5,1101.637514
1.5,-35.5,1102.383951
1.5,-34.5,1102.314931
1.5,-33.5,1104.745633
1.5,-32.5,1112.163242
1.5,-31.5,1110.338569
1.5,-30.5,1114.681964
1.5,-29.5,1113.721954
1.5,-28.5,1116.13982
1.5,-27.5,1118.549371
1.5,-26.5,1118.77078
1.5,-25.5,1115.083735
1.5,-24.5,1122.088548
1.5,-23.5,1122.708713
1.5,-22.5,1124.581945
1.5,-21.5,1126.885571
1.5,-20.5,1129.758821
1.5,-19.5,1127.877993
1.5,-18.5,1133.105799
1.5,-17.5,1134.092698
1.5,-16.5,1135.635351
1.5,-15.5,1135.841182
1.5,-14.5,1138.741992
1.5,-13.5,1140.201878
1.5,-12.5,1137.396848
1.5,-11.5,1129.584672
1.5,-10.5,1126.757475
1.5,-9.5,1122.683867
1.5,-8.5,1121.632179
1.5,-7.5,1113.320493
1.5,-6.5,1102.566029
1.5,-5.5,1093.741224
1.5,-4.5,1081.202556
1.5,-3.5,1072.119491
1.5,-2.5,1061.46856
1.5,-1.5,1050.928419
1.5,-0.5,1048.456156
1.5,0.5,1044.719954
1.5,1.5,1042.57811
1.5,2.5,1035.069183
1.5,3.5,1026.265469
1.5,4.5,1013.272104
1.5,5.5,990.877382
1.5,6.5,962.4011365
1.5,7.5,923.1480363
1.5,8.5,892.9830642
1.5,9.5,898.4597503
1.5,10.5,831.1211924
1.5,11.5,873.0416079
1.5,12.5,867.9884242
1.5,13.5,872.7834722
1.5,14.5,881.0345017
1.5,15.5,915.2055516
1.5,16.5,940.3091152
1.5,17.5,940.3053034
1.5,18.5,936.5171959
1.5,19.5,939.7945005
1.5,20.5,940.0675062
1.5,21.5,937.8936707
1.5,22.5,935.1688925
1.5,23.5,938.8363143
1.5,24.5,930.2894429
1.5,25.5,932.5269764
1.5,26.5,936.7156935
1.5,27.5,950.8308916
1.5,28.5,969.7568717
1.5,29.5,988.7628452
1.5,30.5,981.7574948
1.5,31.5,1012.827475
1.5,32.5,1078.511297
1.5,33.5,1143.294496
1.5,34.5,1145.391578
1.5,35.5,1135.711982
1.5,36.5,1202.626365
1.5,37.5,1166.836208
1.5,38.5,1149.00877
1.5,39.5,1100.003903
1.5,40.5,1053.260263
1.5,41.5,1040.086142
1.5,42.5,1054.585897
1.5,43.5,1050.137118
1.5,44.5,1065.615797
1.5,45.5,1227.447486
1.5,46.5,1272.954263
1.5,47.5,1269.223508
1.5,48.5,1259.582812
1.5,49.5,1251.798008
1.5,50.5,1242.753255
1.5,51.5,1234.919975
1.5,52.5,1225.321959
1.5,53.5,1209.78553
1.5,54.5,1194.603532
1.5,55.5,1184.243792
1.5,56.5,1171.810807
1.5,57.5,1158.514424
1.5,58.5,1150.296663
1.5,59.5,1138.981429
1.5,60.5,1127.591919
1.5,61.5,1118.660174
1.5,62.5,1107.918066
1.5,63.5,1100.6905
1.5,64.5,1157.109227
1.5,65.5,1149.646057
1.5,66.5,1145.267679
1.5,67.5,1142.788971
1.5,68.5,1136.346777
1.5,69.5,1131.429291
1.5,70.5,1124.404718
1.5,71.5,1115.872032
1.5,72.5,1105.709643
1.5,73.5,1097.96109
1.5,74.5,1092.293351
1.5,75.5,1090.266131
1.5,76.5,1051.108658
1.5,77.5,1028.498929
1.5,78.5,1029.293566
1.5,79.5,1025.583793
1.5,80.5,1018.913358
1.5,81.5,1018.744649
1.5,82.5,1013.722366
1.5,83.5,1005.734112
1.5,84.5,1002.481328
1.5,85.5,995.4715295
1.5,86.5,990.7857126
1.5,87.5,984.4018645
1.5,88.5,978.6851552
1.5,89.5,973.8811159
1.5,90.5,968.360582
1.5,91.5,959.8611852
1.5,92.5,947.8807807
1.5,93.5,933.0010439
1.5,94.5,914.9216004
1.5,95.5,890.7316023
1.5,96.5,880.5220878
1.5,97.5,904.0503074
1.5,98.5,975.8454317
1.5,99.5,910.4937644
1.5,100.5,916.9972623
1.5,101.5,895.6194638
1.5,102.5,879.5632302
1.5,103.5,865.2153898
1.5,104.5,848.3589464
1.5,105.5,993.6214988
1.5,106.5,991.9221459
1.5,107.5,975.6040868
1.5,108.5,965.8040591
1.5,109.5,903.6511984
1.5,110.5,875.2238837
1.5,111.5,891.6288281
1.5,112.5,891.6935262
1.5,113.5,914.5802769
1.5,114.5,941.4934252
1.5,115.5,935.2345744
1.5,116.5,924.5647019
1.5,117.5,910.6376001
1.5,118.5,909.6138199
1.5,119.5,1052.565618
1.5,120.5,1094.121595
1.5,121.5,1095.580291
1.5,122.5,1121.195617
1.5,123.5,1128.99521
1.5,124.5,1122.365534
1.5,125.5,1078.323237
1.5,126.5,1136.987013
1.5,127.5,1127.454534
1.5,128.5,996.0370052
1.5,129.5,1084.30013
1.5,130.5,1069.424429
1.5,131.5,1064.708578
1.5,132.5,1060.918431
1.5,133.5,1060.45719
1.5,134.5,1059.679878
1.5,135.5,1058.252637
1.5,136.5,1052.656972
1.5,137.5,1047.997141
1.5,138.5,1047.602947
1.5,139.5,1047.021013
1.5,140.5,1047.942552
1.5,141.5,1051.200061
1.5,142.5,1049.400855
1.5,143.5,1049.766291
1.5,144.5,1053.351983
1.5,145.5,1054.970439
1.5,146.5,1051.563405
1.5,147.5,1051.568847
1.5,148.5,1053.140661
1.5,149.5,1055.273468
1.5,150.5,1054.822279
1.5,151.5,1055.656969
1.5,152.5,1056.938464
1.5,153.5,1061.009929
1.5,154.5,1069.350252
1.5,155.5,1073.418537
1.5,156.5,1078.710675
1.5,157.5,1081.806471
1.5,158.5,1088.778623
1.5,159.5,1095.815269
1.5,160.5,1098.192285
1.5,161.5,1100.84027
1.5,162.5,1104.624295
1.5,163.5,1110.103849
1.5,164.5,1116.412844
1.5,165.5,1121.741205
1.5,166.5,1126.222102
1.5,167.5,1129.594843
1.5,168.5,1132.169195
1.5,169.5,1131.743608
1.5,170.5,1133.319063
1.5,171.5,1135.816075
1.5,172.5,1135.931834
1.5,173.5,1124.618581
1.5,174.5,1134.462539
1.5,175.5,1136.365493
1.5,176.5,1137.031196
1.5,177.5,1141.729069
1.5,178.5,1145.969557
1.5,179.5,1151.428837
2.5,-179.5,1113.903147
2.5,-178.5,1118.709353
2.5,-177.5,1123.237904
2.5,-176.5,1127.03534
2.5,-175.5,1132.814295
2.5,-174.5,1134.907363
2.5,-173.5,1138.732923
2.5,-172.5,1144.425895
2.5,-171.5,1153.687781
2.5,-170.5,1156.31426
2.5,-169.5,1161.958442
2.5,-168.5,1169.283635
2.5,-167.5,1175.86801
2.5,-166.5,1181.232327
2.5,-165.5,1181.21801
2.5,-164.5,1188.722012
2.5,-163.5,1192.07438
2.5,-162.5,1197.964078
2.5,-161.5,1200.225039
2.5,-160.5,1201.631139
2.5,-159.5,1204.642942
2.5,-158.5,1211.163086
2.5,-157.5,1215.086734
2.5,-156.5,1216.824464
2.5,-155.5,1225.256173
2.5,-154.5,1226.456383
2.5,-153.5,1230.540773
2.5,-152.5,1232.369573
2.5,-151.5,1232.788248
2.5,-150.5,1232.235886
2.5,-149.5,1232.709501
2.5,-148.5,1232.03557
2.5,-147.5,1233.728858
2.5,-146.5,1233.420133
2.5,-145.5,1234.168011
2.5,-144.5,1236.14045
2.5,-143.5,1236.005961
2.5,-142.5,1234.455859
2.5,-141.5,1236.041174
2.5,-140.5,1236.695869
2.5,-139.5,1235.632571
2.5,-138.5,1236.49036
2.5,-137.5,1237.871721
2.5,-136.5,1241.805336
2.5,-135.5,1239.69153
2.5,-134.5,1240.346034
2.5,-133.5,1236.338486
2.5,-132.5,1236.296046
2.5,-131.5,1234.775674
2.5,-130.5,1230.434866
2.5,-129.5,1228.361919
2.5,-128.5,1228.374963
2.5,-127.5,1227.485723
2.5,-126.5,1225.346248
2.5,-125.5,1227.50826
2.5,-124.5,1229.932054
2.5,-123.5,1232.62996
2.5,-122.5,1230.405901
2.5,-121.5,1231.467882
2.5,-120.5,1229.415012
2.5,-119.5,1223.668928
2.5,-118.5,1217.263479
2.5,-117.5,1214.04621
2.5,-116.5,1207.604156
2.5,-115.5,1200.917453
2.5,-114.5,1194.576523
2.5,-113.5,1187.927947
2.5,-112.5,1182.217118
2.5,-111.5,1175.532148
2.5,-110.5,1168.303986
2.5,-109.5,1160.918429
2.5,-108.5,1150.525544
2.5,-107.5,1139.916805
2.5,-106.5,1130.096205
2.5,-105.5,1119.666063
2.5,-104.5,1108.696138
2.5,-103.5,1099.385645
2.5,-102.5,1085.80041
2.5,-101.5,1075.866587
2.5,-100.5,1067.450781
2.5,-99.5,1053.51732
2.5,-98.5,1043.260944
2.5,-97.5,1033.171802
2.5,-96.5,1025.714433
2.5,-95.5,1017.198276
2.5,-94.5,1010.016354
2.5,-93.5,1005.150501
2.5,-92.5,1005.827656
2.5,-91.5,1009.659459
2.5,-90.5,1011.908702
2.5,-89.5,1012.670688
2.5,-88.5,1015.621485
2.5,-87.5,1013.592368
2.5,-86.5,1013.014049
2.5,-85.5,1010.818442
2.5,-84.5,1007.039388
2.5,-83.5,998.3224859
2.5,-82.5,982.9439598
2.5,-81.5,961.3651904
2.5,-80.5,936.6749509
2.5,-79.5,914.4567242
2.5,-78.5,891.795181
2.5,-77.5,828.7785231
2.5,-76.5,879.0489702
2.5,-75.5,812.9398818
2.5,-74.5,811.0716074
2.5,-73.5,865.1646281
2.5,-72.5,878.1445139
2.5,-71.5,888.0449141
2.5,-70.5,879.9217691
2.5,-69.5,859.6765483
2.5,-68.5,857.88199
2.5,-67.5,881.2315267
2.5,-66.5,918.8785913
2.5,-65.5,963.5642734
2.5,-64.5,981.6710061
2.5,-63.5,936.293237
2.5,-62.5,921.3233865
2.5,-61.5,945.5487783
2.5,-60.5,949.1940593
2.5,-59.5,965.2926724
2.5,-58.5,958.8777485
2.5,-57.5,962.6619278
2.5,-56.5,994.8712373
2.5,-55.5,981.4927434
2.5,-54.5,968.3997863
2.5,-53.5,972.2354196
2.5,-52.5,954.5410399
2.5,-51.5,918.6927215
2.5,-50.5,942.0134243
2.5,-49.5,1043.212548
2.5,-48.5,1094.955487
2.5,-47.5,1120.398848
2.5,-46.5,1126.443759
2.5,-45.5,1124.619431
2.5,-44.5,1118.588991
2.5,-43.5,1113.809709
2.5,-42.5,1106.037949
2.5,-41.5,1095.653269
2.5,-40.5,1085.091152
2.5,-39.5,1073.974772
2.5,-38.5,1065.964319
2.5,-37.5,1059.482911
2.5,-36.5,1055.505698
2.5,-35.5,1050.763696
2.5,-34.5,1050.531985
2.5,-33.5,1052.101443
2.5,-32.5,1054.965543
2.5,-31.5,1056.789593
2.5,-30.5,1063.113676
2.5,-29.5,1055.824441
2.5,-28.5,1048.401009
2.5,-27.5,1054.594038
2.5,-26.5,1052.099386
2.5,-25.5,1049.786919
2.5,-24.5,1053.421683
2.5,-23.5,1055.446294
2.5,-22.5,1054.940791
2.5,-21.5,1060.049991
2.5,-20.5,1060.444193
2.5,-19.5,1062.20118
2.5,-18.5,1064.838401
2.5,-17.5,1069.080586
2.5,-16.5,1073.144826
2.5,-15.5,1075.809274
2.5,-14.5,1081.479656
2.5,-13.5,1083.26836
2.5,-12.5,1086.302356
2.5,-11.5,1080.881432
2.5,-10.5,1083.0322
2.5,-9.5,1079.732832
2.5,-8.5,1084.230549
2.5,-7.5,1084.141608
2.5,-6.5,1077.750519
2.5,-5.5,1072.707872
2.5,-4.5,1065.117205
2.5,-3.5,1058.326454
2.5,-2.5,1054.724091
2.5,-1.5,1048.827078
2.5,-0.5,1044.602243
2.5,0.5,1043.092208
2.5,1.5,1038.366629
2.5,2.5,1031.704895
2.5,3.5,1017.154355
2.5,4.5,997.6559903
2.5,5.5,974.2956033
2.5,6.5,938.4950649
2.5,7.5,896.3155282
2.5,8.5,860.1951799
2.5,9.5,872.9954661
2.5,10.5,833.1359135
2.5,11.5,891.4831184
2.5,12.5,903.4602961
2.5,13.5,898.3395913
2.5,14.5,907.5265752
2.5,15.5,929.775983
2.5,16.5,950.8825889
2.5,17.5,959.7979438
2.5,18.5,961.9653404
2.5,19.5,956.3014466
2.5,20.5,953.6753638
2.5,21.5,953.2965364
2.5,22.5,955.733502
2.5,23.5,952.0520303
2.5,24.5,954.5493522
2.5,25.5,957.4628713
2.5,26.5,956.1396132
2.5,27.5,972.2419263
2.5,28.5,993.60454
2.5,29.5,1010.436893
2.5,30.5,992.6085651
2.5,31.5,1038.201057
2.5,32.5,1094.927099
2.5,33.5,1137.75014
2.5,34.5,1142.096659
2.5,35.5,1154.218561
2.5,36.5,1160.583479
2.5,37.5,1152.368886
2.5,38.5,1140.549
2.5,39.5,1052.689864
2.5,40.5,1026.458385
2.5,41.5,1032.850896
2.5,42.5,1059.10078
2.5,43.5,1074.96758
2.5,44.5,1069.895929
2.5,45.5,1071.421482
2.5,46.5,1132.620725
2.5,47.5,1271.998385
2.5,48.5,1261.682656
2.5,49.5,1250.013932
2.5,50.5,1239.918316
2.5,51.5,1232.16315
2.5,52.5,1221.200833
2.5,53.5,1207.890081
2.5,54.5,1195.891221
2.5,55.5,1183.629436
2.5,56.5,1170.565642
2.5,57.5,1159.693454
2.5,58.5,1149.908883
2.5,59.5,1136.838954
2.5,60.5,1122.163944
2.5,61.5,1114.955166
2.5,62.5,1107.239369
2.5,63.5,1097.495421
2.5,64.5,1155.429894
2.5,65.5,1149.785732
2.5,66.5,1145.269412
2.5,67.5,1142.395301
2.5,68.5,1138.117564
2.5,69.5,1133.712118
2.5,70.5,1125.321385
2.5,71.5,1118.20347
2.5,72.5,1114.675424
2.5,73.5,1104.88234
2.5,74.5,1101.381396
2.5,75.5,1096.075771
2.5,76.5,1062.6243
2.5,77.5,1026.313104
2.5,78.5,1025.221851
2.5,79.5,1022.172392
2.5,80.5,1016.46918
2.5,81.5,1014.127997
2.5,82.5,1013.008491
2.5,83.5,1005.697794
2.5,84.5,1001.92939
2.5,85.5,992.1997341
2.5,86.5,986.7290124
2.5,87.5,980.9940463
2.5,88.5,972.9285279
2.5,89.5,964.8384104
2.5,90.5,960.5465077
2.5,91.5,952.4326088
2.5,92.5,939.7635778
2.5,93.5,925.8477516
2.5,94.5,901.5332637
2.5,95.5,880.7068975
2.5,96.5,902.1372487
2.5,97.5,968.8006629
2.5,98.5,886.122043
2.5,99.5,854.7286105
2.5,100.5,879.1158953
2.5,101.5,958.140057
2.5,102.5,890.2004928
2.5,103.5,873.2126073
2.5,104.5,987.3636202
2.5,105.5,1007.929498
2.5,106.5,1000.781299
2.5,107.5,989.6724657
2.5,108.5,952.307901
2.5,109.5,908.069432
2.5,110.5,901.8781926
2.5,111.5,912.2895807
2.5,112.5,874.2215872
2.5,113.5,922.276532
2.5,114.5,958.0040209
2.5,115.5,956.8151055
2.5,116.5,922.6268456
2.5,117.5,909.0511415
2.5,118.5,974.7359474
2.5,119.5,1024.754326
2.5,120.5,1057.63607
2.5,121.5,1080.968974
2.5,122.5,1096.539243
2.5,123.5,1106.105225
2.5,124.5,1119.419514
2.5,125.5,1123.832022
2.5,126.5,1129.017929
2.5,127.5,1125.772401
2.5,128.5,1094.660535
2.5,129.5,1092.174417
2.5,130.5,1077.296149
2.5,131.5,1073.942246
2.5,132.5,1075.647557
2.5,133.5,1076.454619
2.5,134.5,1077.024082
2.5,135.5,1075.502068
2.5,136.5,1070.677553
2.5,137.5,1068.325506
2.5,138.5,1067.668923
2.5,139.5,1065.520809
2.5,140.5,1060.88585
2.5,141.5,1058.131826
2.5,142.5,1054.133841
2.5,143.5,1048.56321
2.5,144.5,1048.475189
2.5,145.5,1047.689631
2.5,146.5,1043.693721
2.5,147.5,1046.578944
2.5,148.5,1045.552651
2.5,149.5,1043.78914
2.5,150.5,1039.952423
2.5,151.5,1038.486357
2.5,152.5,1042.436464
2.5,153.5,1044.714957
2.5,154.5,1049.221321
2.5,155.5,1053.587155
2.5,156.5,1058.913389
2.5,157.5,1063.76367
2.5,158.5,1067.744618
2.5,159.5,1071.672472
2.5,160.5,1071.664637
2.5,161.5,1073.854416
2.5,162.5,1077.605238
2.5,163.5,1081.707353
2.5,164.5,1086.288326
2.5,165.5,1090.460859
2.5,166.5,1095.906503
2.5,167.5,1097.745671
2.5,168.5,1096.942826
2.5,169.5,1094.626189
2.5,170.5,1095.560112
2.5,171.5,1095.751231
2.5,172.5,1094.657898
2.5,173.5,1092.383222
2.5,174.5,1094.151547
2.5,175.5,1094.076146
2.5,176.5,1097.89954
2.5,177.5,1100.178537
2.5,178.5,1105.06161
2.5,179.5,1109.010149
3.5,-179.5,1062.82069
3.5,-178.5,1061.054305
3.5,-177.5,1071.06449
3.5,-176.5,1076.943612
3.5,-175.5,1081.152909
3.5,-174.5,1084.212073
3.5,-173.5,1088.568673
3.5,-172.5,1094.287085
3.5,-171.5,1100.344641
3.5,-170.5,1105.400489
3.5,-169.5,1107.302854
3.5,-168.5,1113.761312
3.5,-167.5,1121.791596
3.5,-166.5,1121.445354
3.5,-165.5,1126.917513
3.5,-164.5,1132.877676
3.5,-163.5,1134.931668
3.5,-162.5,1140.491924
3.5,-161.5,1141.80032
3.5,-160.5,1145.529637
3.5,-159.5,1147.374036
3.5,-158.5,1150.251341
3.5,-157.5,1154.980566
3.5,-156.5,1160.718372
3.5,-155.5,1169.962742
3.5,-154.5,1169.537235
3.5,-153.5,1174.815877
3.5,-152.5,1173.377434
3.5,-151.5,1176.145115
3.5,-150.5,1178.08288
3.5,-149.5,1178.454199
3.5,-148.5,1179.156419
3.5,-147.5,1178.99152
3.5,-146.5,1178.412408
3.5,-145.5,1179.469769
3.5,-144.5,1181.533265
3.5,-143.5,1183.151564
3.5,-142.5,1183.447571
3.5,-141.5,1183.377902
3.5,-140.5,1183.609974
3.5,-139.5,1181.408751
3.5,-138.5,1183.287775
3.5,-137.5,1186.044715
3.5,-136.5,1188.315766
3.5,-135.5,1190.648665
3.5,-134.5,1189.571185
3.5,-133.5,1187.52447
3.5,-132.5,1183.829397
3.5,-131.5,1185.681389
3.5,-130.5,1184.806461
3.5,-129.5,1181.09046
3.5,-128.5,1181.223782
3.5,-127.5,1180.477179
3.5,-126.5,1179.871492
3.5,-125.5,1181.404165
3.5,-124.5,1183.368444
3.5,-123.5,1184.825065
3.5,-122.5,1182.253671
3.5,-121.5,1185.029865
3.5,-120.5,1181.764214
3.5,-119.5,1178.357573
3.5,-118.5,1173.894522
3.5,-117.5,1165.643459
3.5,-116.5,1159.681969
3.5,-115.5,1153.502573
3.5,-114.5,1146.707233
3.5,-113.5,1143.575161
3.5,-112.5,1135.399582
3.5,-111.5,1130.140435
3.5,-110.5,1124.765358
3.5,-109.5,1116.003445
3.5,-108.5,1104.701773
3.5,-107.5,1094.82548
3.5,-106.5,1085.819265
3.5,-105.5,1076.173289
3.5,-104.5,1067.769008
3.5,-103.5,1057.867224
3.5,-102.5,1045.243584
3.5,-101.5,1036.519422
3.5,-100.5,1025.704558
3.5,-99.5,1015.206343
3.5,-98.5,1004.495088
3.5,-97.5,995.807457
3.5,-96.5,987.6851892
3.5,-95.5,982.8411371
3.5,-94.5,976.5015611
3.5,-93.5,974.0111312
3.5,-92.5,970.494535
3.5,-91.5,967.3307269
3.5,-90.5,966.4598142
3.5,-89.5,968.9479531
3.5,-88.5,972.8006256
3.5,-87.5,975.1760997
3.5,-86.5,975.8906304
3.5,-85.5,977.6296345
3.5,-84.5,975.0817479
3.5,-83.5,969.6748291
3.5,-82.5,963.3684384
3.5,-81.5,946.0561722
3.5,-80.5,917.9415697
3.5,-79.5,878.4411106
3.5,-78.5,825.9144754
3.5,-77.5,807.3867017
3.5,-76.5,808.970448
3.5,-75.5,863.2847089
3.5,-74.5,936.2648658
3.5,-73.5,786.7678984
3.5,-72.5,886.8984488
3.5,-71.5,893.0263058
3.5,-70.5,897.8999042
3.5,-69.5,889.0420232
3.5,-68.5,882.6445323
3.5,-67.5,910.4025453
3.5,-66.5,958.9044323
3.5,-65.5,961.672207
3.5,-64.5,971.4119676
3.5,-63.5,964.2397725
3.5,-62.5,950.6189826
3.5,-61.5,987.7583698
3.5,-60.5,1007.870467
3.5,-59.5,1015.202864
3.5,-58.5,984.277457
3.5,-57.5,973.6155729
3.5,-56.5,995.9140421
3.5,-55.5,986.5878997
3.5,-54.5,998.656067
3.5,-53.5,988.8223956
3.5,-52.5,944.7020327
3.5,-51.5,913.9548036
3.5,-50.5,1023.225394
3.5,-49.5,1100.064562
3.5,-48.5,1114.697333
3.5,-47.5,1115.108595
3.5,-46.5,1113.696949
3.5,-45.5,1106.191183
3.5,-44.5,1098.329104
3.5,-43.5,1091.706068
3.5,-42.5,1081.61792
3.5,-41.5,1068.874306
3.5,-40.5,1054.807119
3.5,-39.5,1042.24426
3.5,-38.5,1032.627514
3.5,-37.5,1020.951483
3.5,-36.5,1023.046251
3.5,-35.5,1019.022275
3.5,-34.5,1015.796207
3.5,-33.5,1013.663426
3.5,-32.5,1010.323796
3.5,-31.5,1006.791094
3.5,-30.5,1010.680962
3.5,-29.5,1012.053451
3.5,-28.5,1005.971129
3.5,-27.5,1005.549283
3.5,-26.5,1006.982111
3.5,-25.5,1004.863432
3.5,-24.5,1012.524887
3.5,-23.5,1011.933176
3.5,-22.5,1011.161265
3.5,-21.5,1015.254386
3.5,-20.5,1016.193429
3.5,-19.5,1015.062784
3.5,-18.5,1015.384667
3.5,-17.5,1023.1014
3.5,-16.5,1026.132459
3.5,-15.5,1028.011223
3.5,-14.5,1027.249425
3.5,-13.5,1027.757636
3.5,-12.5,1024.32271
3.5,-11.5,1016.801407
3.5,-10.5,1021.113201
3.5,-9.5,1027.43476
3.5,-8.5,1030.611228
3.5,-7.5,1039.550057
3.5,-6.5,1050.976584
3.5,-5.5,1051.453826
3.5,-4.5,1052.413626
3.5,-3.5,1053.092483
3.5,-2.5,1053.970956
3.5,-1.5,1055.455727
3.5,-0.5,1052.928127
3.5,0.5,1052.471465
3.5,1.5,1040.870277
3.5,2.5,1029.153824
3.5,3.5,1006.200177
3.5,4.5,977.7350626
3.5,5.5,943.4184698
3.5,6.5,912.840755
3.5,7.5,862.7553988
3.5,8.5,831.6014595
3.5,9.5,843.6765666
3.5,10.5,851.1552003
3.5,11.5,901.6261092
3.5,12.5,931.8928301
3.5,13.5,921.3026782
3.5,14.5,939.6378068
3.5,15.5,960.6668198
3.5,16.5,974.5244104
3.5,17.5,982.3315717
3.5,18.5,986.3006307
3.5,19.5,980.21995
3.5,20.5,979.4087201
3.5,21.5,981.4568015
3.5,22.5,988.1442445
3.5,23.5,984.6614164
3.5,24.5,991.8212221
3.5,25.5,998.9045702
3.5,26.5,1008.264064
3.5,27.5,1019.694218
3.5,28.5,1037.330024
3.5,29.5,1046.502013
3.5,30.5,1033.911374
3.5,31.5,1067.377496
3.5,32.5,1115.422477
3.5,33.5,1094.32582
3.5,34.5,1105.639334
3.5,35.5,1149.19231
3.5,36.5,1185.885525
3.5,37.5,1205.629952
3.5,38.5,1126.891475
3.5,39.5,1030.528643
3.5,40.5,1023.682081
3.5,41.5,1061.346497
3.5,42.5,1083.071787
3.5,43.5,1081.229655
3.5,44.5,1090.966909
3.5,45.5,1085.155017
3.5,46.5,1070.235007
3.5,47.5,1118.819736
3.5,48.5,1270.452433
3.5,49.5,1255.655824
3.5,50.5,1238.879878
3.5,51.5,1230.281465
3.5,52.5,1221.363175
3.5,53.5,1212.126118
3.5,54.5,1199.331242
3.5,55.5,1184.994732
3.5,56.5,1170.064797
3.5,57.5,1162.359174
3.5,58.5,1150.149222
3.5,59.5,1133.924051
3.5,60.5,1117.5609
3.5,61.5,1108.238163
3.5,62.5,1099.643437
3.5,63.5,1094.764454
3.5,64.5,1153.610201
3.5,65.5,1148.322251
3.5,66.5,1146.339632
3.5,67.5,1139.726214
3.5,68.5,1138.523639
3.5,69.5,1131.923877
3.5,70.5,1128.263523
3.5,71.5,1124.937879
3.5,72.5,1116.421289
3.5,73.5,1109.018854
3.5,74.5,1104.567661
3.5,75.5,1102.22626
3.5,76.5,1076.794049
3.5,77.5,1032.49054
3.5,78.5,1024.905036
3.5,79.5,1022.040054
3.5,80.5,1018.304394
3.5,81.5,1014.774344
3.5,82.5,1012.743842
3.5,83.5,1009.385688
3.5,84.5,1003.367986
3.5,85.5,995.9171608
3.5,86.5,986.504793
3.5,87.5,980.2904858
3.5,88.5,970.121502
3.5,89.5,958.6061874
3.5,90.5,951.3589002
3.5,91.5,942.4513528
3.5,92.5,931.2621957
3.5,93.5,918.6055572
3.5,94.5,898.5731403
